created_by,geometry,name,natural,source,note,barrier,wikidata,access,material,traffic_calming,operator,wheelchair,nodes,leisure,wikipedia,arivac:typetxt,landuse,website,source:access,designation,old_name,disused,description,layer,fixme,leaf_cycle,leaf_type,landcover,operator:wikidata,island,area,disused:leisure,place,verge,fence_type,height,start_date,wall,kerb,kerb:height,shrubbery:density,level,ways,type
,"POLYGON ((0.0221722 51.4437569, 0.0222129 51.4438583, 0.0222448 51.4439278, 0.0224377 51.4440447, 0.022374 51.4441065, 0.0222979 51.4441451, 0.0222288 51.4441462, 0.0221705 51.4441484, 0.0221103 51.4441605, 0.0220767 51.4441793, 0.0220926 51.4442278, 0.022128 51.4442433, 0.0221616 51.444262, 0.0221881 51.444273, 0.0221899 51.4442962, 0.0220891 51.4443282, 0.0219917 51.444348, 0.0218926 51.4443414, 0.0218095 51.4443337, 0.0217528 51.4443017, 0.0218112 51.4442289, 0.0218767 51.4441638, 0.0219652 51.444133, 0.0220537 51.444123, 0.0221474 51.4441054, 0.0221793 51.4440469, 0.0221722 51.4440017, 0.0221528 51.4439576, 0.0221528 51.4438969, 0.0221687 51.4438451, 0.0221669 51.4438109, 0.0221722 51.4437569))",,scrub,,,,,,,,,,"[9494254806, 9494265528, 9494265529, 9494265530, 9494265531, 9494265532, 9494265533, 9494265534, 9494265535, 9494265536, 9494265537, 9494265538, 9494265539, 9494265540, 9494265523, 9494265522, 9494265521, 9494265520, 9494265519, 9494265518, 9494265517, 9494254816, 9494254815, 9494254814, 9494254813, 9494254812, 9494254811, 9494254810, 9494254809, 9494254808, 9494254807, 9494254806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0226071 51.4440934, 0.0226836 51.4440666, 0.022739 51.4440666, 0.0228052 51.4440614, 0.0228437 51.4440438, 0.0231135 51.4440492, 0.0230617 51.4440685, 0.0230192 51.4440956, 0.0229538 51.4440962, 0.0229054 51.4441342, 0.0228107 51.4441454, 0.0227085 51.4441206, 0.0226071 51.4440934))",,scrub,,,,,,,,,,"[9494265583, 9494265584, 9494265585, 9494265587, 9494265586, 9494265559, 9494265560, 9494265558, 9494265556, 9494265557, 9494265554, 9494265588, 9494265583]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.023405 51.444118, 0.0233915 51.4440924, 0.0233761 51.4440617, 0.0233684 51.4440353, 0.0233511 51.4440194, 0.0233231 51.4440142, 0.0232732 51.4440103, 0.0232274 51.4440094, 0.0231797 51.4440298, 0.0231135 51.4440492, 0.0231961 51.4440721, 0.023405 51.444118))",,scrub,,,,,,,,,,"[9494265555, 9494265589, 9494265590, 9494265591, 9494265595, 9494265594, 9494265593, 9494265592, 9494265596, 9494265559, 9494265561, 9494265555]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.022434 51.4441204, 0.02232 51.4442087, 0.0223755 51.4441962, 0.022414 51.4441857, 0.0224186 51.4441492, 0.022434 51.4441204))",,scrub,,,,,,,,,,"[9494265548, 9494265544, 9494265545, 9494265546, 9494265547, 9494265548]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0276282 51.4422019, 0.0275184 51.4422261, 0.0273963 51.4422493, 0.0274353 51.4422791, 0.0274954 51.4422537, 0.0275574 51.4422537, 0.0276158 51.4422835, 0.0276883 51.4422515, 0.0276282 51.4422019))",,scrub,,,,,,,,,,"[9494254326, 9494254327, 9494254328, 9494254329, 9494254330, 9494254331, 9494254332, 9494254333, 9494254326]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0269833 51.4424949, 0.0270652 51.4425399, 0.0271241 51.4426134, 0.0271262 51.4426603, 0.0272237 51.4427072, 0.027242 51.4427477, 0.0272806 51.4427629, 0.0272969 51.4428161, 0.0272847 51.4428313, 0.0273315 51.4428529, 0.0273172 51.4429074, 0.0272684 51.442939, 0.0273741 51.442958, 0.027492 51.4429948, 0.0274715 51.4430566, 0.0274098 51.4430416, 0.027324 51.4430215, 0.0271764 51.4429195, 0.0271121 51.442764, 0.0270557 51.4427256, 0.0269619 51.4427055, 0.0269431 51.4426687, 0.0269726 51.4426102, 0.026986 51.4425634, 0.0269833 51.4424949))",,scrub,,,,,,,,,,"[9494234020, 9494248395, 9494248396, 9494248397, 9494248398, 9494248399, 9494248400, 9494248401, 9494248402, 9494248403, 9494248404, 9494248405, 9494248406, 9494248407, 9494234031, 9494234030, 9494234029, 9494234028, 9494234026, 9494234025, 9494234024, 9494234023, 9494234022, 9494234021, 9494234020]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0275164 51.4428676, 0.0274869 51.4429103, 0.0275097 51.442932, 0.0275299 51.4429069, 0.0275164 51.4428676))",,scrub,,,,,,,,,,"[9494981864, 9494981865, 9494981866, 9494981867, 9494981864]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0152414 51.4500645, 0.0152128 51.4500736, 0.0152046 51.4500769, 0.0152023 51.4500823, 0.0152046 51.4500863, 0.0152128 51.4500914, 0.0152315 51.450094, 0.0152694 51.4500973, 0.0152823 51.450098, 0.0152881 51.4500954, 0.0152928 51.4500878, 0.0152974 51.4500634, 0.0152969 51.4500591, 0.0152904 51.4500554, 0.0152834 51.4500529, 0.0152712 51.4500532, 0.0152414 51.4500645))",,scrub,,,,,,,,,,"[9495172336, 9495172337, 9495172338, 9495172339, 9495172340, 9495172341, 9495172342, 9495172343, 9495172344, 9495172345, 9495172346, 9495172347, 9495172348, 9495172349, 9495172350, 9495172351, 9495172336]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1775497 51.4235775, -0.177615 51.4236885, -0.1775877 51.4236935, -0.1773709 51.4235995, -0.1774977 51.423489, -0.1775497 51.4235775))",,scrub,,,,,,,,,,"[9499276501, 9499275983, 9499275982, 9499275985, 9499275984, 9499276501]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1760486 51.6642406, -0.1758185 51.6617624, -0.1757355 51.6606473, -0.175899 51.6617593, -0.1761793 51.6627088, -0.1764695 51.6634718, -0.1766418 51.6641555, -0.1764329 51.6642752, -0.1760486 51.6642406))",,scrub,,,,,,,,,,"[304603885, 9374901638, 13593797, 144721079, 144721075, 144721074, 9374901644, 144721072, 304603885]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1219372 51.598806, -0.1217535 51.5988618, -0.1220968 51.5991617, -0.1222792 51.599315, -0.122577 51.5994787, -0.1231697 51.5997694, -0.1236619 51.599946, -0.1240361 51.6001243, -0.1243982 51.6004425, -0.1246369 51.6007015, -0.1248729 51.6010797, -0.1250178 51.6012472, -0.1251653 51.6014038, -0.125109 51.6012413, -0.1251113 51.6012136, -0.1250835 51.6012072, -0.1249638 51.6011291, -0.1247147 51.6006266, -0.1246114 51.6004883, -0.124489 51.6003532, -0.1242614 51.6001618, -0.1241031 51.6000451, -0.1237204 51.59978, -0.1234361 51.599637, -0.1230135 51.5994145, -0.1225457 51.5991987, -0.1221856 51.5990268, -0.1219685 51.5989301, -0.1219708 51.5988451, -0.1219372 51.598806))",,scrub,,,,,,,,,,"[9500754948, 9500754947, 9500754946, 9500754945, 9500754944, 9500754943, 9500754942, 9500754941, 9500754940, 9500754939, 9500754938, 9500754937, 9500754936, 9500754935, 9500754934, 9500754981, 5222761347, 5222761345, 5222761339, 5222761344, 5222761338, 9500754998, 242369634, 5220703999, 9500754950, 566594771, 242369630, 5220704003, 9500754949, 9500754948]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1247053 51.6012055, -0.124653 51.6010564, -0.1245309 51.6008148, -0.1242775 51.6005116, -0.1240214 51.6003117, -0.123721 51.6001218, -0.1234581 51.5999835, -0.123167 51.599856, -0.1227701 51.5996769, -0.1225367 51.5995653, -0.1223262 51.5994553, -0.1221102 51.5992929, -0.1220687 51.5993071, -0.1225045 51.5996553, -0.1229739 51.6000051, -0.1234604 51.6004041, -0.1236087 51.6003203, -0.123949 51.6005525, -0.1238929 51.6005842, -0.1240978 51.6007532, -0.1242815 51.6009098, -0.1247053 51.6012055))",,scrub,,,,,,,,,,"[9500754968, 9500754967, 9500754966, 9500754965, 9500754964, 9500754963, 9500754962, 9500754961, 9500754960, 9500754959, 9500754958, 9500754957, 9500754956, 9500754955, 9500754954, 3657745398, 3657745397, 3657745396, 9500754953, 9500754952, 9500754951, 9500754968]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1241487 51.6029323, -0.1244102 51.6026116, -0.1245551 51.6024217, -0.1247013 51.602136, -0.1247804 51.6018069, -0.1247951 51.6016512, -0.1247549 51.6015787, -0.1240039 51.6011147, -0.1237343 51.600909, -0.1240575 51.601328, -0.1242386 51.6016962, -0.1243258 51.6021326, -0.1243016 51.6024467, -0.124193 51.6027824, -0.1241112 51.6029323, -0.1241487 51.6029323))",,scrub,,,,,,,,,,"[9500754997, 9500754996, 9500754995, 9500754994, 9500754993, 9500754992, 9500754991, 9500754990, 9500754989, 9500754988, 9500754987, 9500754986, 9500754985, 9500754984, 9500754983, 9500754997]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1271731 51.6032345, -0.1272725 51.6031869, -0.127303 51.6031664, -0.1267719 51.6028282, -0.1259981 51.602355, -0.125404 51.6019927, -0.1249346 51.6017053, -0.124889 51.6019402, -0.124779 51.6022526, -0.1246141 51.6025341, -0.1243512 51.602834, -0.1240562 51.6031539, -0.1240803 51.6031997, -0.1244344 51.6028565, -0.124741 51.6024951, -0.1250856 51.6019249, -0.125287 51.6020719, -0.1258915 51.6024395, -0.1262946 51.6026914, -0.1271731 51.6032345))",,scrub,,,,,,,,,,"[5220646470, 5220646486, 9500779568, 9500779567, 9500779566, 9500779565, 9500779564, 9500779563, 9500779562, 9500779561, 9500779560, 9500779559, 7455327937, 9500754982, 5220646469, 613577617, 613577614, 242369651, 5220646478, 5220646470]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0402281 51.586661, -0.0396021 51.5866556, -0.0389604 51.5866352, -0.0384414 51.5866115, -0.0378366 51.5865594, -0.0371553 51.5864911, -0.0363674 51.5863973, -0.0360603 51.5863507, -0.0361283 51.5864663, -0.0367989 51.58656, -0.0370908 51.5866028, -0.0371006 51.5866272, -0.0376355 51.5866673, -0.0383573 51.5867195, -0.0388973 51.5867562, -0.0389124 51.5867572, -0.0392627 51.5867218, -0.0393581 51.5867161, -0.0402152 51.5867309, -0.0402345 51.5867277, -0.0402311 51.5866736, -0.0402281 51.586661))",,scrub,,,,,,,,,,"[9504643293, 9504643292, 9504643291, 9504643290, 9504643289, 9504643288, 9504643287, 9504643301, 3796145468, 3796145469, 3796145470, 3796145472, 614844254, 614844237, 9504643286, 614396242, 2260665369, 9504643302, 3796145473, 9504643294, 9504643304, 9504643293]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0351278 51.5861949, -0.0345949 51.5860896, -0.0346049 51.5861103, -0.0349358 51.5861746, -0.0349593 51.5862248, -0.0351278 51.5861949))",,scrub,,,,,,,,,,"[9504643315, 9504643309, 6144289650, 9504643311, 9504643312, 9504643315]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0353406 51.5861505, -0.0345572 51.586011, -0.0348426 51.5859636, -0.0348761 51.5860386, -0.0352516 51.5859683, -0.0353406 51.5861505))",,scrub,,,,,,,,,,"[9504643310, 3815030285, 9504643313, 9504643314, 3809537152, 9504643310]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0299041 51.5846169, -0.0296552 51.5845249, -0.029051 51.5842728, -0.0287761 51.5841666, -0.0287544 51.5841371, -0.0287846 51.58413, -0.028996 51.5841437, -0.0298173 51.58451, -0.0299041 51.5846169))",,scrub,,,,,,,,,,"[2132565518, 9504698219, 9504698218, 9504698217, 7774544312, 614396484, 9504698294, 614396469, 2132565518]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0307301 51.5846928, -0.0303559 51.5847899, -0.0308467 51.5849866, -0.0309898 51.585048, -0.0310052 51.5850438, -0.0307301 51.5846928))",,scrub,,,,,,,,,,"[9504698292, 9504698293, 9504698221, 9504698220, 614396467, 9504698292]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0308615 51.5850825, -0.0303163 51.5848912, -0.0294875 51.5845616, -0.0288324 51.5842828, -0.028819 51.5842933, -0.0288874 51.5844133, -0.0299513 51.5848493, -0.0301528 51.5849319, -0.030378 51.5849928, -0.0304766 51.5850587, -0.030602 51.5851078, -0.0307043 51.585122, -0.0308442 51.5850872, -0.0308615 51.5850825))",,scrub,,,,,,,,,,"[9504698225, 9504698224, 9504698223, 9504698222, 9504698242, 9504698291, 9504698286, 2104575898, 9504698289, 9504698288, 9504698287, 9504698290, 9504698243, 9504698225]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0341124 51.5859282, -0.0341616 51.5859175, -0.0340674 51.5858961, -0.0340225 51.5858428, -0.0339612 51.585727, -0.0339045 51.5857374, -0.0337779 51.5857144, -0.0337331 51.5857172, -0.0329483 51.5855211, -0.0327493 51.5855677, -0.0327244 51.5855735, -0.0333828 51.5857465, -0.0341124 51.5859282))",,scrub,,,,,,,,,,"[9504698228, 614396515, 9504698252, 9504698250, 3809537151, 9504698251, 3809537150, 614396517, 9504698255, 9504698248, 9504698227, 9504698226, 9504698228]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0334607 51.585946, -0.0325211 51.585709, -0.0324574 51.585636, -0.0325284 51.5856194, -0.0325532 51.5856136, -0.0331595 51.5857749, -0.0339482 51.5859639, -0.0339226 51.5859694, -0.0335119 51.5860458, -0.0334607 51.585946))",,scrub,,,,,,,,,,"[3816275625, 9504698246, 2104575913, 9504698247, 9504698231, 9504698230, 9504698229, 9504698249, 614844191, 3816275625]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0326251 51.5854641, -0.032487 51.5854979, -0.0324655 51.5855031, -0.0321295 51.5854036, -0.0316179 51.5852545, -0.0311836 51.5851026, -0.0312269 51.5850905, -0.0314073 51.5850991, -0.031656 51.5852033, -0.0317004 51.5851886, -0.0321409 51.5853045, -0.032613 51.5854391, -0.0326251 51.5854641))",,scrub,,,,,,,,,,"[9504698256, 9504698244, 9504698235, 9504698234, 9504698233, 9504698232, 614396518, 9504698253, 2104575904, 9504698254, 9504698258, 9504698259, 9504698256]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0321838 51.5855199, -0.0316521 51.5853549, -0.0312571 51.585217, -0.0310372 51.5851503, -0.0310321 51.5851449, -0.0310008 51.5851536, -0.0312617 51.5855412, -0.0316577 51.5854497, -0.032098 51.5855932, -0.0322719 51.5855506, -0.0321838 51.5855199))",,scrub,,,,,,,,,,"[9504698240, 9504698239, 9504698238, 9504698237, 9504698236, 614844196, 614844198, 614844199, 9504698260, 9504698245, 9504698240]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1102959 51.6581758, -0.1102047 51.6581825, -0.1101886 51.6582856, -0.1102985 51.6585036, -0.1103495 51.6586334, -0.1102851 51.6588563, -0.1099794 51.6588098, -0.1093184 51.6587913, -0.1093049 51.6591877, -0.1108162 51.6591575, -0.1111783 51.6591592, -0.1114385 51.6591176, -0.1115677 51.659191, -0.1125322 51.6591451, -0.112861 51.6586579, -0.1128181 51.6585781, -0.1127394 51.6585487, -0.1125704 51.6586169, -0.1123987 51.6585104, -0.1122083 51.6584305, -0.1119186 51.6584372, -0.1115726 51.6585337, -0.1112024 51.6584786, -0.1110147 51.6585934, -0.110666 51.6585169, -0.1105265 51.6584304, -0.1102959 51.6581758))",,scrub,,,,,,,,,,"[9510969294, 9510969295, 9510969296, 9510969297, 9510969298, 9510969299, 9510969300, 9510969301, 3680233170, 9510969302, 9510969303, 9510969304, 9510969305, 3680233157, 3680233134, 3680233153, 9510969274, 9510969273, 9510969272, 9510969271, 9510969270, 9510969269, 9510969290, 9510969291, 9510969292, 9510969293, 9510969294]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0551399 51.4393264, 0.0551009 51.4393772, 0.055154 51.4394268, 0.0552213 51.4394456, 0.0551786 51.4395411, 0.0552319 51.4395228, 0.0553115 51.4395559, 0.0553097 51.4396099, 0.0555062 51.4395923, 0.0555026 51.4395537, 0.055584 51.4395173, 0.0557079 51.4395106, 0.0558035 51.439482, 0.0559309 51.4394908, 0.0559592 51.4395415, 0.056024 51.4395475, 0.0560159 51.4394823, 0.0560682 51.4393979, 0.0561514 51.4393578, 0.0562587 51.439377, 0.056299 51.4393518, 0.0561963 51.4393088, 0.0561397 51.4393397, 0.0560459 51.4393739, 0.055984 51.4392977, 0.0559079 51.4393595, 0.0557946 51.4393209, 0.0556849 51.4393463, 0.0555416 51.4393452, 0.0554619 51.4393772, 0.0553257 51.4393772, 0.0552708 51.4393672, 0.0551399 51.4393264))",,scrub,,,,,,,,,,"[9518521064, 9518521065, 9518521066, 9518521067, 9518521068, 9518521032, 9518521031, 9518521030, 9518521040, 9518521034, 9518521035, 9518521036, 9518521037, 9518521038, 9518521039, 9518466532, 9518466531, 9518466530, 9518466529, 9518466528, 9518521070, 9518521071, 9518521072, 9518521073, 9518521074, 9518521075, 9518521076, 9518521077, 9518521078, 9518521079, 9518521080, 9518521081, 9518521064]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0553398 51.4392018, 0.0552825 51.43924, 0.0552906 51.4392756, 0.055328 51.4393011, 0.0554366 51.4393062, 0.0555089 51.4392924, 0.0555486 51.4392596, 0.0555521 51.4392349, 0.0555358 51.4392276, 0.0554779 51.4392294, 0.055492 51.439258, 0.0553982 51.4392911, 0.0553363 51.4392823, 0.0553115 51.439247, 0.0553398 51.4392018))",,scrub,,,,,,,,,,"[9518521063, 9518523120, 9518523121, 9518523122, 9518523123, 9518523124, 9518523125, 9518523126, 9518523127, 9518521061, 9518521060, 9518521059, 9518521058, 9518521057, 9518521063]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0579223 51.4376598, 0.0580825 51.4376937, 0.0582461 51.4377384, 0.0583767 51.4377209, 0.0583345 51.4375944, 0.0583061 51.4375568, 0.0582948 51.4375418, 0.058254 51.4375502, 0.0582667 51.4375663, 0.0579223 51.4376598))",,scrub,,,,,,,,,,"[9518472116, 9518472110, 9518472114, 9518472115, 6019110287, 9518561493, 9518561513, 9518561501, 9518561497, 9518472116]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0549594 51.4391915, 0.0549674 51.4391907, 0.0550268 51.4391851, 0.0550587 51.4392188, 0.0550507 51.439275, 0.0550109 51.4393064, 0.0549799 51.4393588, 0.0549782 51.4394129, 0.0549596 51.439478, 0.0549392 51.4395226, 0.0549348 51.4396026, 0.0549207 51.4396352, 0.0548632 51.4396727, 0.0548092 51.4396853, 0.0548241 51.4396546, 0.0548782 51.4395995, 0.0548897 51.4395105, 0.0549129 51.4394692, 0.0549269 51.4393192, 0.0549594 51.4391915))",,scrub,,,,,,,,,,"[9518521086, 9518542909, 9518512112, 9518512113, 9518512114, 9518512115, 9518512116, 9518539817, 9518539818, 9518539819, 9518539820, 9518539821, 9518539822, 9518539823, 26152879, 9518521082, 9518521083, 9518521084, 9518521085, 9518521086]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0537712 51.4351122, 0.053805 51.4351236, 0.054084 51.4350778, 0.0541354 51.4350501, 0.0545043 51.4350137, 0.0547133 51.4349468, 0.0548172 51.4349213, 0.0549456 51.4349424, 0.0550951 51.4349897, 0.0551604 51.4349599, 0.0552211 51.43493, 0.0554021 51.4349038, 0.0555492 51.4349075, 0.0556344 51.4349584, 0.055715 51.4350094, 0.0557278 51.4350072, 0.0556718 51.4348609, 0.0552153 51.4349191, 0.0550472 51.4349242, 0.0548931 51.4349148, 0.0547798 51.4348966, 0.0547226 51.4348776, 0.0546688 51.4348626, 0.0546397 51.4349097, 0.0545323 51.4349133, 0.0544844 51.4349839, 0.0542871 51.4349846, 0.0542334 51.4349507, 0.0540654 51.4350667, 0.0537712 51.4351122))",,scrub,,,,,,,,,,"[9518748195, 9518748196, 9518748197, 9518748198, 9518748199, 9518748200, 9518748201, 9518748202, 9518748203, 9518748204, 9518748205, 9518748206, 9518748207, 9518748208, 9518748209, 9518748210, 9518748211, 9518748212, 9518748213, 9518748214, 9518748215, 9518748216, 4068375944, 9518748194, 9518748193, 9518748192, 9518748191, 9518748190, 26849608, 9518748195]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.029627 51.4521976, 0.0296299 51.4522061, 0.029646 51.4522075, 0.0296634 51.4522114, 0.0296826 51.4522181, 0.0296903 51.4522267, 0.0297023 51.4522315, 0.0297161 51.4522289, 0.0297026 51.4522601, 0.0297053 51.4522675, 0.029725 51.4522267, 0.029627 51.4521976))",,scrub,,,,,,,,,,"[9522312761, 9522312762, 9522312763, 9522312764, 9522312765, 9522312766, 9522312767, 9522312768, 9522312769, 9522312755, 9522312756, 9522312761]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0302522 51.4506589, 0.0302453 51.4506447, 0.0302152 51.4506284, 0.0302206 51.4506183, 0.0302537 51.450627, 0.0302668 51.4506207, 0.0302738 51.45061, 0.030286 51.4506135, 0.0302755 51.4506276, 0.0302822 51.4506495, 0.0302718 51.4506572, 0.0302522 51.4506589))",,scrub,,,,,,,,,,"[9192271699, 9522377651, 9522377652, 9522377653, 9522377654, 9522377655, 9522377656, 9522377646, 9522377657, 9522377658, 9522377659, 9192271699]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.1074015 51.4216694, 0.107371 51.4216953, 0.1073568 51.4217308, 0.1074025 51.4217644, 0.1074188 51.4217993, 0.1074107 51.421831, 0.1073924 51.4218462, 0.1073985 51.4218633, 0.1074584 51.4218982, 0.1075174 51.4219216, 0.1075906 51.4219457, 0.1076455 51.4219444, 0.107695 51.4219636, 0.1077219 51.4219576, 0.1076498 51.4218544, 0.1075788 51.4217526, 0.1075563 51.4217203, 0.1074852 51.4216185, 0.1074223 51.4216485, 0.1074015 51.4216694))",,scrub,,,,,,,,,,"[9522365195, 9522365196, 9522365197, 9522365198, 9522365199, 9522365200, 9522365201, 9522365202, 9522365203, 9522365204, 9522365205, 9522365206, 9522365207, 5284489950, 9522365214, 9522365215, 33455467, 5284489954, 9522365208, 9522365195]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0916139 51.6118791, -0.0896882 51.611886, -0.0895402 51.6115194, -0.0890957 51.6114682, -0.0886312 51.6111154, -0.090443 51.6101361, -0.0916407 51.610784, -0.0916139 51.6118791))",,scrub,,,,,,,,,,"[613702733, 613702958, 9522669710, 91874270, 91874269, 613702738, 613702737, 613702733]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0136055 51.4409558, 0.0135878 51.4409712, 0.013563 51.4409701, 0.0135365 51.4409536, 0.0135595 51.4409403, 0.013586 51.4409403, 0.0136055 51.4409558))",,scrub,,,,,,,,,,"[9523387153, 9523387154, 9523387155, 9523387156, 9523387157, 9523387158, 9523387153]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0132014 51.4405936, 0.013297 51.4406853, 0.013419 51.4407373, 0.0135206 51.44075, 0.0136121 51.4407918, 0.0136893 51.4407728, 0.0137076 51.4407348, 0.0136975 51.440679, 0.0137849 51.4406955, 0.0137788 51.4406233, 0.0138194 51.4406271, 0.0139977 51.440699, 0.0135316 51.440246, 0.0132014 51.4405936))",forest school area,scrub,,,,,,,,,,"[9523387162, 9523387163, 9523387164, 9523387165, 9523387166, 9523387167, 9523387168, 9523387169, 9523387170, 9523387171, 9523387172, 9523387173, 9419622361, 9523387162]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0137485 51.4411584, 0.0136992 51.4411612, 0.013693 51.4411804, 0.0137115 51.4412073, 0.0137592 51.4412179, 0.013807 51.4412045, 0.0138301 51.4411881, 0.0138132 51.441166, 0.013787 51.4411603, 0.0137485 51.4411584))",,scrub,,,,,,,,,,"[9523387195, 9523387196, 9523387197, 9523387198, 9523387199, 9523387200, 9523387201, 9523387202, 9523387203, 9523387195]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0132451 51.4413028, 0.0131307 51.4412611, 0.0131184 51.4412131, 0.0131862 51.4411459, 0.0132509 51.4411228, 0.0132988 51.4411423, 0.0132612 51.4411991, 0.0132076 51.4412375, 0.0132451 51.4413028))",,scrub,,,,,,,,,,"[9419627037, 9523387204, 9523387205, 9523387206, 9523387207, 9419627040, 9419627039, 9419627038, 9419627037]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
