created_by,geometry,barrier,foot,source,access,description,landuse,highway,fixme,wheelchair,surface,name,operator,leaf_cycle,leaf_type,natural,opening_hours,note,nodes,sport,contact:website,wikidata,source:name,wikipedia,addr:city,addr:postcode,addr:street,leisure,old_name,alt_name,dog,private,landuse_2,operator:type,operator:wikidata,website,postal_code,lit,email,phone,public,not:name,area,golf:course,name:ga,addr:housenumber,source:alt_name,fhrs:id,source:addr,access:note,wheelchair:description,url,club,survey:date,owner,historic:leisure,name:en,name:zh,building,addr:housename,golf,pets_allowed,addr:country,addr:suburb,landcover,source:geometry,fence_type,level,mtb,amenity,community_centre,community_centre:for,facebook,ways,type,maxspeed,designation
,"POLYGON ((0.0214778 51.4648419, 0.0211396 51.4651537, 0.021002 51.465281, 0.0209786 51.4652716, 0.0206147 51.465624, 0.0221235 51.4662085, 0.0221619 51.4662375, 0.0222662 51.4663237, 0.0223226 51.4663657, 0.0224132 51.4664171, 0.0226825 51.4665438, 0.0230073 51.4667012, 0.023059 51.4667163, 0.0231419 51.4667169, 0.0232832 51.4667089, 0.0233458 51.4666927, 0.0234729 51.4666295, 0.0242268 51.4659115, 0.0241832 51.4658813, 0.0242159 51.4658703, 0.0242031 51.4658665, 0.0241685 51.4658671, 0.0240134 51.4658721, 0.0214778 51.4648419))",,,,,,recreation_ground,,,,,,,,,,,,"[9026128396, 5933828969, 9026128395, 9026128394, 9026128393, 9026128392, 9026128391, 9026128390, 9026128389, 9026128388, 9026128387, 9026128386, 9026128385, 9026128384, 9026128383, 9026128382, 9026128380, 30047479, 9026128378, 9026128377, 9026128376, 9026128375, 9026128374, 9026128396]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0539331 51.5430171, -0.0538818 51.5428349, -0.0544288 51.5427889, -0.0544685 51.5429636, -0.0540083 51.5430114, -0.0539331 51.5430171))",,,,,,recreation_ground,,,,,,,,,,,,"[9034361771, 9034361772, 9034361773, 5630404882, 9288734684, 9034361771]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.4401763 51.5043622, -0.4402481 51.503914, -0.4402138 51.5037591, -0.440085 51.5036309, -0.439951 51.5035742, -0.4397042 51.5035474, -0.4394585 51.5035881, -0.4393067 51.5035287, -0.4392021 51.5035003, -0.4390975 51.503507, -0.4390492 51.5035403, -0.4390251 51.5035804, -0.4390331 51.5036205, -0.4390626 51.5036639, -0.4391136 51.5036906, -0.4392263 51.5037449, -0.439157 51.5038279, -0.4389854 51.5041418, -0.4401763 51.5043622))",,,,,,recreation_ground,,,,grass,,,,,,,,"[26199801, 26199805, 179041450, 26199804, 26199803, 26199800, 179041449, 9044459622, 9044459623, 9044459624, 9044459625, 9044459626, 9044459627, 9044459628, 9044459629, 9044459630, 26199799, 26199797, 26199801]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.1285019 51.4790877, 0.1299182 51.4791278, 0.1303178 51.4777413, 0.1290679 51.4773387, 0.1289552 51.4775057, 0.1285422 51.4783126, 0.1285019 51.4790877))",,,,,,recreation_ground,,what is the name of this recreation ground?,,,,,,,,,,"[9051824302, 9051824301, 9051824300, 9051824299, 9051824298, 9051824297, 9051824302]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0828159 51.5365491, -0.082653 51.5365358, -0.0826758 51.5364415, -0.0826221 51.5363839, -0.082368 51.5363543, -0.0824424 51.5360219, -0.0829105 51.5360911, -0.0828159 51.5365491))",,,,,,recreation_ground,,,,,,,,,,,,"[9052973125, 9052973126, 9052973127, 9052973128, 9052973129, 9052973130, 9052973131, 9052973125]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0098542 51.4940705, 0.0098663 51.4940783, 0.0102497 51.4943231, 0.0102826 51.4943442, 0.0103058 51.494359, 0.0104854 51.4944737, 0.0104963 51.4944806, 0.0108162 51.4942865, 0.0108765 51.4942498, 0.0106628 51.4941134, 0.0102344 51.4938397, 0.0098542 51.4940705))",fence,,,,,recreation_ground,,,,,,,,,,,,"[9106342105, 9106342091, 9106342090, 9106342101, 9106342088, 9106342089, 9106342104, 9106342087, 9106342103, 9106342100, 9106342102, 9106342105]",multi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wire,,,,,,,,,,
,"POLYGON ((0.0091749 51.4952084, 0.009663 51.494999, 0.0092287 51.4947208, 0.0088096 51.4949744, 0.0091749 51.4952084))",,,,,,recreation_ground,,,,,,,,,,,,"[9106342166, 9106342165, 9106342164, 9106342163, 9106342166]",multi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0745721 51.5677673, -0.0745855 51.5679524, -0.0738023 51.5679674, -0.0737876 51.5677823, -0.0745721 51.5677673))",,,,,,recreation_ground,,,,,,,,,,,,"[9111242347, 9111242348, 9111242349, 9111242350, 9111242347]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0833744 51.4929186, 0.0842373 51.4931609, 0.0844369 51.4928853, 0.083574 51.4926429, 0.0833744 51.4929186))",,,,,,recreation_ground,,,,,,,,,,,,"[9113094323, 9113094324, 9113094325, 9113094326, 9113094323]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.3416775 51.5269807, -0.3414189 51.5270359, -0.3413912 51.5269779, -0.3412602 51.5267481, -0.3415189 51.5266929, -0.3416775 51.5269807))",,,,,,recreation_ground,,,,,,,,,,,,"[36511133, 9170523612, 9170555017, 9170523613, 36511134, 36511133]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.3432755 51.4802872, -0.3420431 51.4805317, -0.341429 51.4794322, -0.3426569 51.4791638, -0.3432755 51.4802872))",,,,,,recreation_ground,,,,,,,,,,,,"[9199832822, 9199832823, 9199832824, 9199832825, 9199832822]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1131792 51.5324116, -0.1127715 51.5324508, -0.1126736 51.5320796, -0.1130611 51.5320404, -0.1131792 51.5324116))",,,,,,recreation_ground,,,,,,,,,,,,"[9238731885, 9238731886, 9238731887, 9238731888, 9238731885]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0787432 51.5498287, -0.0781116 51.5498379, -0.0778809 51.5495393, -0.0787553 51.5494543, -0.0787432 51.5498287))",,,,,,recreation_ground,,,,,,,,,,,,"[9308281527, 9308281528, 9308281529, 9308281530, 9308281527]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0699122 51.5302966, -0.069925 51.5304592, -0.0701876 51.5304512, -0.0701784 51.5303331, -0.0701213 51.5303348, -0.0701178 51.5302903, -0.0699122 51.5302966))",,,,,,recreation_ground,,,,,,,,,,,,"[9353425954, 9353425955, 9353425956, 9353425957, 9353425958, 9353425959, 9353425954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0176796 51.4724681, 0.0172263 51.4723717, 0.0172311 51.4723629, 0.0173751 51.4721004, 0.0178284 51.4721968, 0.0176796 51.4724681))",fence,,,,,recreation_ground,,,,,,,,,,,,"[9377481614, 9377481615, 9377533962, 9377481616, 9377533817, 9377481614]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1518901 51.4247668, -0.1526356 51.4248612, -0.1535292 51.4235901, -0.1528543 51.4234093, -0.1518901 51.4247668))",,,,,,recreation_ground,,,,,,,,,,,,"[1537534420, 9397064352, 9397064353, 1537534417, 1537534420]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.3427354 51.5818783, -0.3429589 51.5818481, -0.343088 51.5817887, -0.343183 51.5816958, -0.3431892 51.5816254, -0.3434584 51.5816797, -0.3441228 51.5817777, -0.3447408 51.5818044, -0.3456678 51.5818204, -0.3461003 51.5828062, -0.3462698 51.5831923, -0.3460427 51.5833558, -0.3458161 51.5833698, -0.3456339 51.5833529, -0.3445939 51.5832745, -0.3432053 51.5831444, -0.3427354 51.5818783))",,,,,,recreation_ground,,,,grass,,,,,,,,"[3296296086, 3296296085, 3296296087, 3296296084, 3296296083, 9434194647, 211599935, 211599933, 211599932, 3296241669, 9434194648, 9434194649, 3296241552, 9434194650, 211599949, 211599946, 3296296086]",soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1139339 51.5496078, -0.1138098 51.5495119, -0.1135067 51.5496653, -0.1133384 51.5495386, -0.1130689 51.5496482, -0.1130568 51.5496616, -0.1133022 51.5499063, -0.1139339 51.5496078))",,,,,,recreation_ground,,,,,,,,,,,,"[9448199806, 9448199807, 9448199808, 9448199809, 9448199810, 9448199811, 9448199812, 9448199806]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0650342 51.5810332, -0.0645018 51.5796865, -0.0644025 51.5796331, -0.0625169 51.5799565, -0.0619108 51.5805765, -0.0622943 51.5813866, -0.0625598 51.5814582, -0.0650342 51.5810332))",,,,,,recreation_ground,,,,,,,,,,,,"[9463841684, 9463841683, 9463841682, 9463841681, 9463841680, 9463841679, 9463841685, 9463841684]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.2420543 51.5225735, -0.2413823 51.5215369, -0.2409864 51.5219771, -0.2404574 51.5220887, -0.2399401 51.521982, -0.2395687 51.5220441, -0.2402533 51.5229828, -0.2420543 51.5225735))",,,,,,recreation_ground,,,,,Reserved for model aircraft flying.,,,,,,,"[9469180462, 9469180463, 9469180464, 9469180465, 9469180466, 9469180467, 9469180468, 9469180462]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1427292 51.6558989, -0.1427007 51.6556604, -0.1425441 51.6554483, -0.1424586 51.6552274, -0.1423304 51.6550596, -0.1421168 51.654927, -0.1416753 51.6548917, -0.1411056 51.6549535, -0.1405929 51.6550154, -0.1401087 51.6551038, -0.1398238 51.6551656, -0.1393278 51.6553427, -0.1397732 51.656253, -0.1398232 51.6563489, -0.1427292 51.6558989))",,,,,,recreation_ground,,,,,,,,,,,,"[88283305, 88283309, 88283312, 88283313, 88283316, 88283317, 88283320, 88283321, 88283322, 88283324, 88283325, 9501222176, 977489975, 88283299, 88283305]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0028375 51.5846161, 0.0022048 51.5844356, 0.0015659 51.5842959, 0.0011756 51.5842077, 0.0007026 51.5844659, 0.0004561 51.5846765, 0.0001762 51.5849374, -0.0005299 51.5847143, -0.0006471 51.5848441, -0.0007805 51.5850103, -0.0009591 51.5852603, -0.0008508 51.5852802, -0.0002218 51.5854029, 0.0007121 51.5855507, 0.0019263 51.5857891, 0.0026118 51.5849127, 0.0027855 51.5846821, 0.0028103 51.5846491, 0.0028375 51.5846161))",,,,,,recreation_ground,,,,,Walthamstow Cricket Tennis and Squash Club,,,,,,,"[4216690724, 615145261, 4216690665, 2241616526, 2241616562, 2241616571, 2241616591, 2241616580, 2241616586, 9504359193, 615163977, 615145226, 4590278560, 9504359192, 615145222, 4559614520, 4559614519, 615145221, 4216690724]",cricket,,,,,London,E17 3QN,Greenway Avenue,,,,,,,,,,,,,,,,,,,48a,,,,,,https://www.wctsc.org.uk/,sport,,,,,,,,,,GB,,,,,,,,,,,,,,
,"POLYGON ((-0.1934509 51.6451318, -0.1937685 51.6445421, -0.1939203 51.6442711, -0.1928334 51.6440948, -0.1918908 51.6439336, -0.1917464 51.6442755, -0.1914615 51.6449058, -0.1912817 51.6453042, -0.1917109 51.6453156, -0.1917235 51.6452096, -0.19225 51.6452323, -0.1922365 51.6453532, -0.1924505 51.6453592, -0.1934509 51.6451318))",,,,,,recreation_ground,,,,,,,,,,,,"[9562717464, 9562717465, 9562717466, 9562717467, 9562717468, 9562717469, 9562717470, 9562717471, 9562717472, 9562717462, 9562717463, 9562717473, 159552981, 9562717464]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.1779995 51.4679929, 0.1776223 51.4688561, 0.1779421 51.4688638, 0.1802029 51.4688255, 0.1802029 51.4685726, 0.180164 51.468413, 0.1801189 51.4680913, 0.1801189 51.4679444, 0.1779995 51.4679929))",,,,,,recreation_ground,,,,,,,,,,,,"[9598430320, 9598430321, 9598430322, 9598430323, 9598430324, 9598430325, 9598430326, 9598430327, 9598430320]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0258221 51.4584763, 0.0259051 51.45816, 0.0252383 51.4580927, 0.0251565 51.4584108, 0.0258221 51.4584763))",,,,customers,,recreation_ground,,,,,,David Lloyd Kidbrooke,,,,,,"[9654454456, 9654441114, 9654454457, 9654454458, 9654454456]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.4121751 51.5331391, -0.4140526 51.5328121, -0.4159302 51.5321113, -0.4137898 51.5296652, -0.4131836 51.5303393, -0.4125023 51.5308299, -0.4123758 51.5316952, -0.4123575 51.531821, -0.4121751 51.5331391))",,,,,,recreation_ground,,,,,,,,,,,,"[9689625835, 9689625834, 9689625833, 9689625832, 9689625831, 9689625830, 9689621864, 9689625829, 9689625835]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0164248 51.5295584, -0.0163604 51.5295017, -0.0162907 51.5295256, -0.0163749 51.5295855, -0.0164248 51.5295584))",,,,,,recreation_ground,,,,,,,,,,,,"[9708422548, 9708422549, 9708422550, 9708422551, 9708422548]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0438505 51.5034318, 0.0438463 51.5033917, 0.0436686 51.5033957, 0.0442741 51.5030003, 0.0442831 51.5030544, 0.0443167 51.5034224, 0.0438505 51.5034318))",,,,,,recreation_ground,,,,,,,,,,,,"[9769528175, 7457570189, 7457570190, 9769528176, 660760126, 9939256412, 9769528175]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0263923 51.4649407, 0.0256782 51.4647071, 0.0254316 51.4650016, 0.0261442 51.4652351, 0.0261579 51.4652189, 0.0263923 51.4649407))",,,,private,,recreation_ground,,,,,,,,,,,,"[9025379645, 9025379646, 9025379647, 9853137044, 9025379695, 9025379645]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1082714 51.3527832, -0.1083029 51.3527078, -0.1083009 51.3526852, -0.108264 51.3526559, -0.1082157 51.3526241, -0.1081916 51.3526031, -0.1081628 51.3525688, -0.1081406 51.3525345, -0.1079649 51.3525608, -0.1080052 51.3526567, -0.1079743 51.3527258, -0.1082714 51.3527832))",,,,,,recreation_ground,,,,,,,,,,,,"[9913216855, 9913216854, 9913216853, 9913216847, 9913216846, 9913216852, 9913216845, 9913216851, 9913216850, 9913216849, 9913216848, 9913216855]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.1756748 51.4952948, -0.1757141 51.4952919, -0.1757128 51.4952652, -0.1757637 51.4952602, -0.1757651 51.4952861, -0.1758308 51.4952819, -0.1758267 51.4952535, -0.1758844 51.4952485, -0.1758925 51.4952769, -0.1759662 51.4952727, -0.1759702 51.4952477, -0.1760185 51.4952418, -0.1759769 51.4950322, -0.1760507 51.4950264, -0.1760494 51.495003, -0.1756258 51.4950442, -0.1756748 51.4952948))",,,,,,recreation_ground,,,,,Cours de l'Entente Cordiale,,,,,,,"[10018510687, 10018510688, 10018510689, 10018510690, 10018510691, 10018510692, 10018510693, 10018510694, 10018510695, 10018510696, 10018510697, 10018510698, 10018510699, 10018510700, 10018510701, 7930695692, 10018510687]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.3506911 51.5160984, -0.3512458 51.5160847, -0.3518279 51.5159752, -0.3522662 51.5157971, -0.3522508 51.5155484, -0.3519933 51.5154522, -0.3513668 51.5151958, -0.3506801 51.5148647, -0.3501909 51.5147472, -0.349219 51.5145029, -0.3491494 51.5146541, -0.3491059 51.5148391, -0.3488777 51.515204, -0.3490343 51.5152831, -0.3488478 51.5155064, -0.3489218 51.5157367, -0.3497383 51.5160739, -0.3501996 51.5161273, -0.3506911 51.5160984))",,,,,,recreation_ground,,,,,,,,,,,,"[32547234, 32547235, 32547236, 32547237, 552236812, 552236808, 552236805, 552236800, 552236796, 10205155204, 2301493436, 2306481486, 2306481496, 2301493417, 2301493507, 2301493426, 2301493422, 2301493515, 32547234]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.1348263 51.5478878, 0.1331673 51.5470766, 0.1328591 51.5473075, 0.1328322 51.5472928, 0.133647 51.5456679, 0.1338618 51.5458266, 0.1357264 51.547204, 0.1348263 51.5478878))",,,,,,recreation_ground,,,,,,,,,,,,"[10264289841, 10264289842, 10264289843, 10264289844, 180649002, 10264229642, 180649001, 10264289841]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.0988563 51.6027296, -0.0972971 51.6029241, -0.0968509 51.6026992, -0.0968809 51.6026777, -0.0972926 51.6028826, -0.0981932 51.6022317, -0.0988563 51.6027296))",,,,,,recreation_ground,,,,,,,,,,,,"[519907412, 519907410, 10309605969, 10309605968, 613578618, 613578615, 519907412]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((0.0174582 51.4627117, 0.017221 51.462606, 0.0165542 51.4625294, 0.0163853 51.463047, 0.0165981 51.4630789, 0.0166429 51.4629827, 0.0171358 51.4630284, 0.0174582 51.4627117))",,,,private,,recreation_ground,,,,,,,,,,,,"[10311230205, 10311230206, 10311230207, 10311230208, 10311252709, 10311252710, 10311252711, 10311230205]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"POLYGON ((-0.2348996 51.4887141, -0.2340618 51.4885794, -0.2327037 51.4882003, -0.2315347 51.4877278, -0.2315298 51.487434, -0.2322126 51.4866206, -0.2337116 51.4872108, -0.2341679 51.4873321, -0.2343029 51.4873778, -0.2344616 51.4873914, -0.2358988 51.4874119, -0.2360658 51.487417, -0.2361671 51.4874306, -0.2362218 51.4874562, -0.2362328 51.4874817, -0.2362246 51.4884857, -0.236178 51.4885045, -0.2353623 51.4885079, -0.2353513 51.4887329, -0.2353185 51.488755, -0.2352528 51.4887584, -0.2348996 51.4887141))",,,,,,recreation_ground,,,,,,,,,,,,"[[[1187668745, 1187668746, 1187668747, 1187668748, 1187668749, 1187668750, 1187668751, 1187668752, 1187668753, 1187668754, 1187668755, 1187668757, 1187668759, 1187668760, 3829804011, 3193162203, 429907192, 1187668764, 1187668765, 2278748480, 2278748485, 1187668745]]]",,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[102847992],multipolygon,,
,"POLYGON ((-0.3161018 51.3540188, -0.3164454 51.354125, -0.3157394 51.3550158, -0.3138941 51.3544454, -0.3136603 51.3543731, -0.3137622 51.3542446, -0.3143663 51.3534823, -0.3161018 51.3540188))",,,,,,recreation_ground,,,,,,,,,,,,"[[[1256063617, 3807052755, 1256063665, 1256063642], [1256063642, 1256063656], [1256063637, 1256063666, 1256063656], [1256063637, 1256063617]]]",cricket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[109811403, 109811409, 109811405, 109811415]",multipolygon,,
,"POLYGON ((-0.1598839 51.643781, -0.1596722 51.6437229, -0.1591926 51.6438034, -0.159145 51.6436763, -0.159306 51.6436496, -0.1593403 51.6437098, -0.1594944 51.6436842, -0.1592836 51.6432468, -0.1594434 51.6432176, -0.1593673 51.643063, -0.1598496 51.6429835, -0.1598998 51.6429869, -0.1602896 51.6433096, -0.1604805 51.6436189, -0.1598839 51.643781))",,,,,,recreation_ground,,,,grass,,,,,,,,"[[[1708790086, 586951610, 1708780178, 1708790062, 1708790101, 1708789952], [1708790086, 1708790045, 1708789981, 9482490825, 1708789985, 1708790082, 1708790102, 1708789986, 1708789951, 1708789952]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[158723169, 158721904]",multipolygon,,
,"POLYGON ((-0.360532 51.5177063, -0.3601834 51.5176896, -0.3602679 51.5164647, -0.3607118 51.5164639, -0.3619819 51.5176853, -0.3621277 51.5177558, -0.3619324 51.5180252, -0.360532 51.5177063), (-0.3613462 51.5175982, -0.361527 51.5172756, -0.361409 51.5171588, -0.3612883 51.5171304, -0.3610281 51.5170987, -0.3608726 51.5167031, -0.3603389 51.5167771, -0.3603281 51.5171187, -0.3605024 51.5175727, -0.3606998 51.5175405, -0.3607553 51.5176833, -0.3613462 51.5175982))",,,,,,recreation_ground,,,,,,,,,,,,"[[[2388634438, 2388634435, 2388634432, 2388634446, 2388634459, 2388634444, 2388634448, 2388634438], [2388634455, 2388634453, 2388634440, 2388634433, 2388634436, 2388634463, 2388634450, 2388634452, 2388634457, 2388634434, 2388634439, 2388634455]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[230351656, 230351658]",multipolygon,20 mph,
,"POLYGON ((-0.2346712 51.5196905, -0.2345958 51.519674, -0.2345308 51.5196524, -0.2344656 51.5196259, -0.2344058 51.5195925, -0.2343586 51.5195573, -0.2343242 51.5195249, -0.2342909 51.5194871, -0.2342749 51.5194566, -0.2342583 51.519408, -0.2342512 51.5193618, -0.2342568 51.5193194, -0.2342732 51.5192728, -0.234294 51.5192352, -0.2343201 51.519203, -0.2343461 51.5191742, -0.2343885 51.51914, -0.2344297 51.5191077, -0.2344922 51.5190796, -0.2345909 51.5190494, -0.2347297 51.5190245, -0.2358284 51.5188969, -0.2359255 51.5188902, -0.2360205 51.5188935, -0.2361316 51.518909, -0.2362029 51.5189258, -0.2363022 51.5189748, -0.2363486 51.5190017, -0.2360701 51.5190641, -0.2360852 51.5191004, -0.2363885 51.5190353, -0.2364144 51.5190594, -0.2364468 51.5191051, -0.2364738 51.5191622, -0.2364867 51.5192246, -0.2364759 51.5192918, -0.2364338 51.5193684, -0.2363723 51.5194288, -0.2363108 51.5194731, -0.236218 51.5195141, -0.2361252 51.5195423, -0.2359989 51.5195631, -0.2348516 51.5196934, -0.234752 51.5196974, -0.2346712 51.5196905), (-0.2359948 51.5189146, -0.2345922 51.5190786, -0.2347688 51.5196635, -0.2361714 51.5194995, -0.2359948 51.5189146))",,,,,,recreation_ground,,,,,,,,,,,,"[[[2497234756, 8477716283, 2497234754, 2497234750, 8477716282, 2497234748, 2497234744, 8477716281, 8477716280, 8477716279, 2497234738, 2497234734, 2497234729, 8477716278, 2497234723, 2497234720, 8477716277, 2497234716, 2497234714, 2497234710, 2497234706, 2497234702, 2497234685, 2497234683, 2497234684, 2497234686, 2497234689, 2497234694, 2497234700, 2497234708, 2497234712, 2497234703, 2497234707, 2497234713, 2497234717, 2497234722, 2497234726, 2497234732, 2497234736, 2497234739, 2497234742, 2497234743, 2497234745, 2497234755, 2497234756], [2497234741, 2497234752, 2497234709, 2497234688, 2497234741]]]",athletics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[242210213, 242210215]",multipolygon,,
,"POLYGON ((-0.3996309 51.5693894, -0.3994138 51.5694753, -0.3993959 51.5696132, -0.3995087 51.5698331, -0.3999248 51.570918, -0.4001673 51.5716481, -0.3991194 51.5717756, -0.3989418 51.5718169, -0.3989103 51.5718863, -0.3983849 51.5719929, -0.3984775 51.5723873, -0.3985473 51.5728901, -0.398482 51.5732411, -0.3975524 51.57334, -0.3969506 51.5734198, -0.3965738 51.5734713, -0.3961057 51.5735667, -0.3958254 51.5732835, -0.3954734 51.5730381, -0.3952353 51.5727703, -0.3956986 51.5726163, -0.3957653 51.572566, -0.3957739 51.5724974, -0.3957568 51.5724329, -0.3956998 51.5723667, -0.3956144 51.5723114, -0.3956794 51.5722592, -0.3957653 51.5722059, -0.3957906 51.5721778, -0.3962785 51.5720244, -0.3960275 51.5717161, -0.3982887 51.5709042, -0.3984432 51.5707548, -0.3984518 51.5706161, -0.3983917 51.57028, -0.3982286 51.56996, -0.3981428 51.5697039, -0.3981084 51.5695172, -0.3981943 51.5693198, -0.3983144 51.5691544, -0.3985033 51.568957, -0.3986578 51.5688396, -0.3988208 51.5687062, -0.3989772 51.5686385, -0.3991395 51.5688443, -0.3993254 51.5690098, -0.399368 51.5690336, -0.399449 51.5690346, -0.3995771 51.5692844, -0.3996309 51.5693894))",,,OS_OpenData_StreetView,,,recreation_ground,,,,,The Cavendish Recreation Ground,,,,,,,"[[[254015714, 254015715, 254015716, 254015717], [254015717, 254015718, 254015719], [254015719, 254015720, 254015721, 254015722, 254015723, 254015724, 254015725, 254015726, 254015727, 254015728, 254015729, 254015730, 254015731, 254015041], [254015040, 276606786, 1618777404, 2355739217, 254015041], [254015040, 7131589883, 254015057], [254015057, 254015694, 254015695, 254015696, 2194320020, 254192358, 9001759472, 2355739219, 2355739220, 254015699, 254015700, 2298354332, 254015701, 254015702, 254015703, 254015704, 254015705, 254015706, 254015707, 254015708], [254015714, 254015713, 254015712, 254015711, 254015710, 254015709, 254015708]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[246226251, 246226252, 246226253, 246226254, 23454878, 246226250, 23454960]",multipolygon,,
