leisure,name,name:ru,sport,website,wikidata,wikipedia,geometry,created_by,barrier,note,bicycle,natural,operator,source,addr:city,addr:street,phone,check_date,access,survey:date,capacity,lit,covered,name:en,surface,tourism,addr:housename,description,fee,start_date,opening_hours,hoops,indoor,height,athletics,colour,nodes,number,organisation,layer,operator:wikidata,reservation,addr:postcode,fhrs:id,source:addr:postcode,FIXME,fixme,alt_name,number_of,is_in,dog,location,wheelchair,club,sport:bowls,sport:tennis,brand,fence_type,addr:housenumber,building,fhrs:authority,fhrs:inspectiondate,fhrs:rating,soccer,source:addr,amenity,playground:theme,old_name,source:sport,postal_code,url,source:name,sport_1,designation,name:source,name:cy,courts,contact:website,parking,phone:note,addr:country,short_name,area,disused,pitch:count,animal_keeping,animal_keeping:type,landuse,est_height,contact:instagram,sport:basketball,sport:soccer,bowls,quantity,name:ace,name:af,name:als,name:am,name:an,name:ar,name:arz,name:ast,name:az,name:azb,name:ban,name:bat-smg,name:be,name:be-x-old,name:bg,name:bh,name:bn,name:bs,name:ca,name:ckb,name:cs,name:cv,name:da,name:de,name:diq,name:el,name:es,name:et,name:eu,name:fa,name:fi,name:fo,name:fr,name:ga,name:gl,name:gu,name:ha,name:he,name:hi,name:hif,name:hr,name:hu,name:hy,name:id,name:is,name:it,name:ja,name:jv,name:ka,name:kaa,name:kk,name:km,name:kn,name:ko,name:ku,name:lb,name:lo,name:lt,name:lv,name:mai,name:min,name:mk,name:ml,name:mn,name:mr,name:ms,name:mt,name:my,name:nap,name:ne,name:nl,name:nn,name:no,name:ny,name:pa,name:pl,name:pt,name:qu,name:ro,name:sco,name:sh,name:sk,name:sl,name:so,name:sq,name:sr,name:su,name:sv,name:sw,name:szl,name:ta,name:th,name:tk,name:tr,name:tt,name:uk,name:uz,name:vi,name:wo,name:wuu,name:xh,name:xmf,name:yo,name:yue,name:zh,check_date:lit,source:geometry,goals,pitch,ref,addr:place,boules,email,max_age,smoking,vehicle,access:conditional,ele,historic:leisure,brand:website,brand:wikidata,brand:wikipedia,playground,athletics:long_jump,athletics:triple_jump,nature,level,oneway,construction,proposed,landcover,danger,informal,ways,type,boundary
pitch,,,tennis,,,,"POLYGON ((-0.2011629 51.5108454, -0.2008583 51.5109444, -0.2007824 51.510854, -0.2009165 51.5108105, -0.201087 51.510755, -0.2011629 51.5108454))",,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,"[1436299331, 1436299351, 1436299419, 1436299377, 1436299301, 1436299331]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.0207876 51.5934613, -0.0202073 51.5935049, -0.0202742 51.5938486, -0.0208546 51.593805, -0.0207876 51.5934613))",,,,,,,,,,,,,,,,,,lawn,,,,,,,,,,,,"[1436381309, 1436381308, 1436381307, 1436381310, 1436381309]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,basketball,,,,"POLYGON ((-0.0209395 51.5945573, -0.0209206 51.5944474, -0.0199254 51.5945988, -0.0199621 51.5947035, -0.0209395 51.5945573))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4573356094, 1437431074, 1437431072, 1437431073, 4573356094]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.0716248 51.3772943, -0.0715643 51.3775895, -0.071135 51.3775552, -0.0711955 51.3772604, -0.0716248 51.3772943))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3375693126, 1443765891, 1443765886, 3375693124, 3375693126]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.0714467 51.3781872, -0.0710277 51.3781542, -0.0710912 51.3778399, -0.0715101 51.3778728, -0.0714467 51.3781872))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1443765900, 1443765899, 1443765893, 1443765896, 1443765900]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,netball,,,,"POLYGON ((-0.1042804 51.5709351, -0.1047195 51.5709551, -0.1047355 51.5708197, -0.1042964 51.5707997, -0.1042804 51.5709351))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1452972974, 1452972985, 1452972977, 1452972968, 1452972974]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,volleyball,,,,"POLYGON ((-0.1046605 51.5710255, -0.1046415 51.5711865, -0.1047716 51.5711926, -0.1047912 51.5710317, -0.1046605 51.5710255))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1452972923, 1452972929, 1452972918, 1452972956, 1452972923]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,basketball,,,,"POLYGON ((-0.1047111 51.5715222, -0.1047277 51.5713822, -0.1043221 51.5713637, -0.1043056 51.5715037, -0.1047111 51.5715222))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1452972865, 1452972954, 1452972919, 1452972925, 1452972865]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,volleyball,,,,"POLYGON ((-0.1045546 51.5711824, -0.1045736 51.5710214, -0.1044432 51.5710153, -0.1044242 51.5711763, -0.1045546 51.5711824))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1452972953, 1452972947, 1452972890, 1452972892, 1452972953]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,badminton,,,,"POLYGON ((-0.1044965 51.5717155, -0.1046737 51.5717236, -0.1046676 51.5717757, -0.1044903 51.5717676, -0.1044965 51.5717155))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1452972857, 1452972881, 1452972952, 1452972916, 1452972857]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,basketball,,,,"POLYGON ((-0.104691 51.5716924, -0.1047076 51.5715524, -0.104302 51.5715339, -0.1042855 51.5716739, -0.104691 51.5716924))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1452972854, 1452972861, 1452972980, 1452972984, 1452972854]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,netball,,,,"POLYGON ((-0.1043156 51.5706373, -0.1047547 51.5706573, -0.1047387 51.5707927, -0.1042996 51.5707726, -0.1043156 51.5706373))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1452972951, 1452972884, 1452972949, 1452972970, 1452972951]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,,,,,"POLYGON ((-0.2388387 51.4040206, -0.2384525 51.4037906, -0.2389473 51.4034793, -0.2393215 51.4037052, -0.2388387 51.4040206))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1454358570, 1454358565, 1454358567, 1454358569, 1454358570]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,field_hockey,,,,"POLYGON ((-0.2380773 51.403475, -0.2367198 51.4032878, -0.2369192 51.4027253, -0.2382767 51.4029126, -0.2380773 51.403475))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1454358568, 1454358571, 1454358566, 1454358572, 1454358568]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,basketball,,,,"POLYGON ((0.0682548 51.524237, 0.0679846 51.5242456, 0.0679652 51.5239059, 0.0682548 51.5239007, 0.0682548 51.524237))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1454418425, 1454418427, 1454418428, 1454418423, 1454418425]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,basketball,,,,"POLYGON ((-0.1306318 51.5305347, -0.1308376 51.5304578, -0.1306507 51.530264, -0.1304448 51.5303409, -0.1306318 51.5305347))",,fence,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1454744504, 1455768718, 1454744500, 1454744502, 1454744504]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.1322113 51.5325486, -0.131881 51.5326506, -0.1318194 51.5325733, -0.1321497 51.5324714, -0.1322113 51.5325486))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1455768954, 1455768958, 1455768955, 1455768927, 1455768954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,basketball,,,,"POLYGON ((-0.132429 51.532461, -0.1323837 51.5324073, -0.13221 51.532464, -0.1322553 51.5325177, -0.132429 51.532461))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1455768923, 1455768908, 1455768925, 1455768943, 1455768923]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,,,,,"POLYGON ((-0.1113197 51.5701211, -0.111223 51.5700706, -0.111068 51.5701909, -0.111168 51.5702387, -0.1113197 51.5701211))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1459057077, 1459057062, 1459057103, 1459057107, 1459057077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.355997 51.4238329, -0.3558005 51.4230861, -0.3566119 51.423003, -0.3568084 51.4237498, -0.355997 51.4238329))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1459162995, 1459162972, 1459162931, 1459162994, 1459162995]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.3569576 51.4236998, -0.3567611 51.422953, -0.3575725 51.42287, -0.3577691 51.4236168, -0.3569576 51.4236998))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1459162993, 1459162895, 1459162805, 1459162989, 1459162993]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.1025488 51.571693, -0.1023598 51.5713503, -0.1029198 51.571231, -0.1031088 51.5715737, -0.1025488 51.571693))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,"[1459882932, 1459882898, 1459882908, 1459882978, 1459882932]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,,,,,"POLYGON ((-0.0241839 51.5252434, -0.0241616 51.5252414, -0.0239551 51.5252237, -0.0240052 51.5249981, -0.024234 51.5250178, -0.0242291 51.5250398, -0.0241839 51.5252434))",,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,"[1461408632, 9641137717, 1461408611, 1461408579, 1461408617, 9641137718, 1461408632]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,basketball,,,,"POLYGON ((-0.2957162 51.3911112, -0.2957204 51.3912183, -0.2954243 51.3912229, -0.29542 51.3911157, -0.2957162 51.3911112))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1465828689, 1465828739, 1465828743, 1465828695, 1465828689]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.0632459 51.5903321, -0.0627134 51.5902455, -0.0625685 51.5905895, -0.0631009 51.5906761, -0.0632459 51.5903321))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1471294597, 1471294738, 1471294660, 1471294253, 1471294597]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.0627927 51.5910377, -0.0626774 51.5910198, -0.0626025 51.5912056, -0.0627179 51.5912236, -0.0627927 51.5910377))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1471294295, 1471294285, 1471294251, 1471294591, 1471294295]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.0625123 51.5909751, -0.0623863 51.5909528, -0.0622947 51.5911554, -0.062429 51.5911793, -0.0625123 51.5909751))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1471294456, 1471294523, 1471294264, 1471294465, 1471294456]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,Lyle Park Football Pitch,,soccer,,,,"POLYGON ((0.0234702 51.5006871, 0.0230294 51.4998968, 0.0237367 51.499744, 0.0241772 51.5005343, 0.0234702 51.5006871))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,"[1474586319, 1474586320, 1474586321, 1474586322, 1474586319]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.4524685 51.5432498, -0.45233 51.5438006, -0.4528495 51.5438512, -0.4529882 51.5433004, -0.4524685 51.5432498))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1478803903, 1478803947, 1478803944, 1478803886, 1478803903]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1153418 51.4373766, -0.1154789 51.4370938, -0.1152877 51.4370578, -0.1151506 51.4373406, -0.1153418 51.4373766))",,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,"[1484023557, 1484023569, 1484023541, 1484023579, 1484023557]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1155624 51.4374242, -0.1157045 51.4371365, -0.1155124 51.4370997, -0.1153704 51.4373874, -0.1155624 51.4374242))",,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,"[1484023542, 1484023566, 1484023563, 1484023560, 1484023542]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1154703 51.4382454, -0.1157188 51.4380294, -0.1155297 51.4379449, -0.1152812 51.4381608, -0.1154703 51.4382454))",,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,"[1484023543, 1484023538, 1484023571, 1484023573, 1484023543]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1157425 51.4380083, -0.1160259 51.4377643, -0.1158608 51.4376898, -0.1155773 51.4379337, -0.1157425 51.4380083))",,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,"[1484023540, 1484023590, 1484023577, 1484023575, 1484023540]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,Ladywell Basketball Court,,basketball,,,,"POLYGON ((-0.0200212 51.4520647, -0.0196949 51.4522499, -0.0198952 51.4523869, -0.0202215 51.4522017, -0.0200212 51.4520647))",,,,,,,,,,,,,,,yes,,,asphalt,,,,,,,,,,,,"[1488723289, 1488723277, 1488723282, 1488723260, 1488723289]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,,,,,"POLYGON ((-0.1170721 51.440095, -0.11688 51.4402119, -0.1165111 51.4399764, -0.1167032 51.4398594, -0.1170721 51.440095))",,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,"[1488935459, 1488935458, 1488935456, 1488935457, 1488935459]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.0872572 51.3634609, -0.0861599 51.3632387, -0.0863138 51.3629425, -0.0874111 51.3631647, -0.0872572 51.3634609))",,,,,,,bing,,,,,,,,,,,,,,,,,,,,,,,"[1489955143, 1489955146, 1489955145, 1489955148, 1489955143]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,,,,,"POLYGON ((-0.1171642 51.4853851, -0.1172984 51.4856891, -0.1180765 51.4855497, -0.1179424 51.485239, -0.1171642 51.4853851))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1490932179, 1490932176, 1490932170, 1490932164, 1490932179]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
